255,625.4541321814078
1301,814.3647734124662
1498,1289.5600425437972
2420,1077.6682078007527
864,1594.28681962263
2381,546.8279090946088
419,978.5060789022294
803,1089.292025371621
1163,731.1387260922506
2330,1223.040070104879
1615,1242.9799686497802
807,844.7320782530927
783,1049.7536040122957
231,904.5634292470745
999,1047.673436759509
1358,1048.3395880915004
623,1076.6103928867801
795,1248.49485211032
144,980.7673240468562
2064,827.2051518318032
2138,847.6648104116194
1627,1223.1445067524262
604,1010.7296131450112
200,1118.7496718041448
1812,1152.7352496123408
1257,700.5220775904256
1680,911.3464650855873
