490,1429.2105937020158
1089,968.6854072310598
241,1145.93271122205
1249,824.9351352151514
1101,1054.1690512316427
1539,1077.4823395030883
252,941.2466356608663
1529,1125.449976760735
1926,1418.6444112720446
536,404.1265681921209
899,721.0929401000197
395,1073.372611183314
95,788.8639944609696
817,654.7030322311923
807,1105.8027656691036
151,1062.380119222275
5,971.5995749413289
2243,1065.688102119827
781,1021.0196059358677
940,612.8746823145917
610,1282.9572940959595
1354,1055.9814846392844
167,1340.3965163784362
1783,1392.0225875740189
1782,579.9939835390242
1423,886.9502844296804
2289,1082.918113234874
1024,900.526792871555
923,1096.7557495872773
301,1233.0170862045857
1653,962.3423044929066
1119,1410.4117430353012
1509,931.8477945591424
528,1142.967238354154
305,1340.1506235185584
310,1473.3360216194696
