490,663.7549528340131
651,692.9251015956182
2230,1653.3210723216755
1667,1568.6051049192101
732,819.4050328771158
524,908.6828116363077
1712,1270.9344611638676
1510,851.0552443402274
327,1538.961244797351
2357,736.143386303818
736,1400.980632343902
456,1103.204752612773
279,798.9897505819868
319,1181.1877764776466
1940,1612.9049343094462
587,1025.396377548296
1821,874.7068654059723
816,1386.1516064197017
619,1190.8196154930706
2,676.0933387261774
195,1464.7995022781486
967,1411.642209270752
782,1168.5051417944528
190,910.2425704135389
1399,812.7735388067763
91,1325.8598564829815
1010,1647.2122136386643
2281,1216.1796542945365
411,1528.3492785156313
983,981.2660110028905
773,1393.0414112429316
2272,1147.094229717302
612,641.3165145927885
2066,1682.348341104177
1221,1355.5803002875884
1792,1048.9062406326116
1744,906.3810431021002
1426,899.9913590638813
1156,1106.9091413554038
946,1527.120041525445
748,849.267731423351
1557,1468.7038594518494
2499,1104.701925083108
602,1096.8884555009456
1583,1476.2940245988943
617,1206.8440827271456
314,772.0540493366132
1693,1424.3151877645967
1295,1089.6925957935111
2213,953.4256701553927
1727,1093.907453812853
470,727.3274235547897
676,684.4639956995793
703,1387.8985506540125
924,1091.4829737400648
305,893.1376186247536
715,1144.4229090953581
714,1343.022742075371
2412,1474.954728024872
